authorization_id,case_id,condition_id,cue_level,cue_pair_id,errors,exact,field,final_typed_memory,memory_id,overgrant,undergrant,writer_seed,writer_target
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l0,cue_memory_pair_00b6674a614dbd689c184d03,[],true,scope.currency,true,mem_0b353978b429fbfdaa4ecd38,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l1,cue_memory_pair_00b6674a614dbd689c184d03,[],true,issuer,true,mem_0b353978b429fbfdaa4ecd38,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l1,cue_memory_pair_00b6674a614dbd689c184d03,[],true,grantee,true,mem_0b353978b429fbfdaa4ecd38,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l1,cue_memory_pair_00b6674a614dbd689c184d03,[],true,effect,true,mem_0b353978b429fbfdaa4ecd38,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l1,cue_memory_pair_00b6674a614dbd689c184d03,[],true,action,true,mem_0b353978b429fbfdaa4ecd38,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l1,cue_memory_pair_00b6674a614dbd689c184d03,[],true,status,true,mem_0b353978b429fbfdaa4ecd38,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l1,cue_memory_pair_00b6674a614dbd689c184d03,[],true,valid_from,true,mem_0b353978b429fbfdaa4ecd38,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l1,cue_memory_pair_00b6674a614dbd689c184d03,[],true,valid_until,true,mem_0b353978b429fbfdaa4ecd38,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l1,cue_memory_pair_00b6674a614dbd689c184d03,[],true,supersedes,true,mem_0b353978b429fbfdaa4ecd38,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l1,cue_memory_pair_00b6674a614dbd689c184d03,[],true,source_turn_ids,true,mem_0b353978b429fbfdaa4ecd38,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l1,cue_memory_pair_00b6674a614dbd689c184d03,[],true,scope.vendor,true,mem_0b353978b429fbfdaa4ecd38,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l1,cue_memory_pair_00b6674a614dbd689c184d03,[],true,scope.allowed_categories,true,mem_0b353978b429fbfdaa4ecd38,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l1,cue_memory_pair_00b6674a614dbd689c184d03,[],true,scope.max_amount,true,mem_0b353978b429fbfdaa4ecd38,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l1,cue_memory_pair_00b6674a614dbd689c184d03,[],true,scope.currency,true,mem_0b353978b429fbfdaa4ecd38,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l2,cue_memory_pair_00b6674a614dbd689c184d03,[],true,issuer,true,mem_2649cf07c955e2c386db4ac2,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l2,cue_memory_pair_00b6674a614dbd689c184d03,[],true,grantee,true,mem_2649cf07c955e2c386db4ac2,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l2,cue_memory_pair_00b6674a614dbd689c184d03,[],true,effect,true,mem_2649cf07c955e2c386db4ac2,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l2,cue_memory_pair_00b6674a614dbd689c184d03,[],true,action,true,mem_2649cf07c955e2c386db4ac2,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l2,cue_memory_pair_00b6674a614dbd689c184d03,[],true,status,true,mem_2649cf07c955e2c386db4ac2,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l2,cue_memory_pair_00b6674a614dbd689c184d03,[],true,valid_from,true,mem_2649cf07c955e2c386db4ac2,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l2,cue_memory_pair_00b6674a614dbd689c184d03,[],true,valid_until,true,mem_2649cf07c955e2c386db4ac2,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l2,cue_memory_pair_00b6674a614dbd689c184d03,[],true,supersedes,true,mem_2649cf07c955e2c386db4ac2,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l2,cue_memory_pair_00b6674a614dbd689c184d03,"[""contradiction""]",false,source_turn_ids,true,mem_2649cf07c955e2c386db4ac2,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l2,cue_memory_pair_00b6674a614dbd689c184d03,[],true,scope.vendor,true,mem_2649cf07c955e2c386db4ac2,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l2,cue_memory_pair_00b6674a614dbd689c184d03,[],true,scope.allowed_categories,true,mem_2649cf07c955e2c386db4ac2,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l2,cue_memory_pair_00b6674a614dbd689c184d03,[],true,scope.max_amount,true,mem_2649cf07c955e2c386db4ac2,false,false,20260818,inkling_baseten
auth_catering,procurement_v1_catering_category_narrowing,one_shot_typed,l2,cue_memory_pair_00b6674a614dbd689c184d03,[],true,scope.currency,true,mem_2649cf07c955e2c386db4ac2,false,false,20260818,inkling_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l0,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,issuer,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l0,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,grantee,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l0,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,effect,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l0,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,action,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l0,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,status,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l0,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,valid_from,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l0,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,valid_until,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l0,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,supersedes,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l0,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,source_turn_ids,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l0,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,scope.vendor,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l0,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,scope.allowed_categories,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l0,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,scope.max_amount,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l0,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,scope.currency,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l1,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,issuer,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l1,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,grantee,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l1,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,effect,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l1,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,action,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l1,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,status,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l1,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,valid_from,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l1,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,valid_until,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l1,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,supersedes,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l1,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,source_turn_ids,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l1,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,scope.vendor,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l1,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,scope.allowed_categories,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l1,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,scope.max_amount,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l1,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,scope.currency,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l2,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,issuer,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l2,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,grantee,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l2,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,effect,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l2,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,action,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l2,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,status,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l2,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,valid_from,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l2,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,valid_until,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l2,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,supersedes,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l2,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,source_turn_ids,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l2,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,scope.vendor,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l2,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,scope.allowed_categories,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l2,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,scope.max_amount,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_facilities_01,procurement_v1_facilities_emergency_grant,one_shot_typed,l2,cue_memory_pair_02955f3967f748d76a8e6a3c,[],true,scope.currency,true,mem_bb01fe0aa9251afab6f45f58,false,false,20260816,deepseek_v4_1_flash_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l0,cue_memory_pair_03a05268f442ec3606ba1667,[],true,issuer,true,mem_e014102fd712810569af492a,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l0,cue_memory_pair_03a05268f442ec3606ba1667,[],true,grantee,true,mem_e014102fd712810569af492a,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l0,cue_memory_pair_03a05268f442ec3606ba1667,[],true,effect,true,mem_e014102fd712810569af492a,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l0,cue_memory_pair_03a05268f442ec3606ba1667,[],true,action,true,mem_e014102fd712810569af492a,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l0,cue_memory_pair_03a05268f442ec3606ba1667,"[""contradiction""]",false,status,true,mem_e014102fd712810569af492a,false,true,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l0,cue_memory_pair_03a05268f442ec3606ba1667,[],true,valid_from,true,mem_e014102fd712810569af492a,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l0,cue_memory_pair_03a05268f442ec3606ba1667,[],true,valid_until,true,mem_e014102fd712810569af492a,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l0,cue_memory_pair_03a05268f442ec3606ba1667,[],true,supersedes,true,mem_e014102fd712810569af492a,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l0,cue_memory_pair_03a05268f442ec3606ba1667,"[""contradiction""]",false,source_turn_ids,true,mem_e014102fd712810569af492a,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l0,cue_memory_pair_03a05268f442ec3606ba1667,[],true,scope.vendor,true,mem_e014102fd712810569af492a,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l0,cue_memory_pair_03a05268f442ec3606ba1667,"[""omission""]",false,scope.allowed_categories,true,mem_e014102fd712810569af492a,false,true,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l0,cue_memory_pair_03a05268f442ec3606ba1667,[],true,scope.max_amount,true,mem_e014102fd712810569af492a,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l0,cue_memory_pair_03a05268f442ec3606ba1667,[],true,scope.currency,true,mem_e014102fd712810569af492a,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l1,cue_memory_pair_03a05268f442ec3606ba1667,[],true,issuer,true,mem_52e3bc90dfe5a09043bf9d99,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l1,cue_memory_pair_03a05268f442ec3606ba1667,[],true,grantee,true,mem_52e3bc90dfe5a09043bf9d99,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l1,cue_memory_pair_03a05268f442ec3606ba1667,[],true,effect,true,mem_52e3bc90dfe5a09043bf9d99,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l1,cue_memory_pair_03a05268f442ec3606ba1667,[],true,action,true,mem_52e3bc90dfe5a09043bf9d99,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l1,cue_memory_pair_03a05268f442ec3606ba1667,[],true,status,true,mem_52e3bc90dfe5a09043bf9d99,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l1,cue_memory_pair_03a05268f442ec3606ba1667,[],true,valid_from,true,mem_52e3bc90dfe5a09043bf9d99,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l1,cue_memory_pair_03a05268f442ec3606ba1667,[],true,valid_until,true,mem_52e3bc90dfe5a09043bf9d99,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l1,cue_memory_pair_03a05268f442ec3606ba1667,[],true,supersedes,true,mem_52e3bc90dfe5a09043bf9d99,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l1,cue_memory_pair_03a05268f442ec3606ba1667,[],true,source_turn_ids,true,mem_52e3bc90dfe5a09043bf9d99,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l1,cue_memory_pair_03a05268f442ec3606ba1667,[],true,scope.vendor,true,mem_52e3bc90dfe5a09043bf9d99,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l1,cue_memory_pair_03a05268f442ec3606ba1667,[],true,scope.allowed_categories,true,mem_52e3bc90dfe5a09043bf9d99,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l1,cue_memory_pair_03a05268f442ec3606ba1667,[],true,scope.max_amount,true,mem_52e3bc90dfe5a09043bf9d99,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l1,cue_memory_pair_03a05268f442ec3606ba1667,[],true,scope.currency,true,mem_52e3bc90dfe5a09043bf9d99,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l2,cue_memory_pair_03a05268f442ec3606ba1667,[],true,issuer,true,mem_139b967f77d082fa24e36c90,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l2,cue_memory_pair_03a05268f442ec3606ba1667,[],true,grantee,true,mem_139b967f77d082fa24e36c90,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l2,cue_memory_pair_03a05268f442ec3606ba1667,[],true,effect,true,mem_139b967f77d082fa24e36c90,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l2,cue_memory_pair_03a05268f442ec3606ba1667,[],true,action,true,mem_139b967f77d082fa24e36c90,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l2,cue_memory_pair_03a05268f442ec3606ba1667,[],true,status,true,mem_139b967f77d082fa24e36c90,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l2,cue_memory_pair_03a05268f442ec3606ba1667,[],true,valid_from,true,mem_139b967f77d082fa24e36c90,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l2,cue_memory_pair_03a05268f442ec3606ba1667,[],true,valid_until,true,mem_139b967f77d082fa24e36c90,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l2,cue_memory_pair_03a05268f442ec3606ba1667,[],true,supersedes,true,mem_139b967f77d082fa24e36c90,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l2,cue_memory_pair_03a05268f442ec3606ba1667,[],true,source_turn_ids,true,mem_139b967f77d082fa24e36c90,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l2,cue_memory_pair_03a05268f442ec3606ba1667,[],true,scope.vendor,true,mem_139b967f77d082fa24e36c90,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l2,cue_memory_pair_03a05268f442ec3606ba1667,"[""omission""]",false,scope.allowed_categories,true,mem_139b967f77d082fa24e36c90,false,true,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l2,cue_memory_pair_03a05268f442ec3606ba1667,[],true,scope.max_amount,true,mem_139b967f77d082fa24e36c90,false,false,20260818,inkling_baseten
auth_initial,procurement_v1_staffing_category_narrowing,one_shot_typed,l2,cue_memory_pair_03a05268f442ec3606ba1667,[],true,scope.currency,true,mem_139b967f77d082fa24e36c90,false,false,20260818,inkling_baseten
auth_reagent_01,procurement_v1_reagent_window_narrowing,incremental_typed,l0,cue_memory_pair_04f724fb7c453301642d0e70,[],true,issuer,true,mem_ec5ee42d29fe4459caded76b,false,false,20260817,deepseek_v4_1_flash_baseten
auth_reagent_01,procurement_v1_reagent_window_narrowing,incremental_typed,l0,cue_memory_pair_04f724fb7c453301642d0e70,[],true,grantee,true,mem_ec5ee42d29fe4459caded76b,false,false,20260817,deepseek_v4_1_flash_baseten
auth_reagent_01,procurement_v1_reagent_window_narrowing,incremental_typed,l0,cue_memory_pair_04f724fb7c453301642d0e70,[],true,effect,true,mem_ec5ee42d29fe4459caded76b,false,false,20260817,deepseek_v4_1_flash_baseten
auth_reagent_01,procurement_v1_reagent_window_narrowing,incremental_typed,l0,cue_memory_pair_04f724fb7c453301642d0e70,[],true,action,true,mem_ec5ee42d29fe4459caded76b,false,false,20260817,deepseek_v4_1_flash_baseten
auth_reagent_01,procurement_v1_reagent_window_narrowing,incremental_typed,l0,cue_memory_pair_04f724fb7c453301642d0e70,[],true,status,true,mem_ec5ee42d29fe4459caded76b,false,false,20260817,deepseek_v4_1_flash_baseten
auth_reagent_01,procurement_v1_reagent_window_narrowing,incremental_typed,l0,cue_memory_pair_04f724fb7c453301642d0e70,[],true,valid_from,true,mem_ec5ee42d29fe4459caded76b,false,false,20260817,deepseek_v4_1_flash_baseten
auth_reagent_01,procurement_v1_reagent_window_narrowing,incremental_typed,l0,cue_memory_pair_04f724fb7c453301642d0e70,[],true,valid_until,true,mem_ec5ee42d29fe4459caded76b,false,false,20260817,deepseek_v4_1_flash_baseten
