k,case_id,condition_id,write_mode,memory_format,selected_candidate_index,memory_id,fidelity_exact,field_error_count,semantic_exact,semantic_field_error_count,overgrant_field_count,undergrant_field_count,authorization_error,authorization_mismatch_count,apparent_authority,apparent_authority_probe_count,lost_authority,lost_authority_probe_count
2,procurement_v1_catering_category_narrowing,one_shot_typed,one_shot,typed,0,mem_d5195a8a5b3c1b6fd0bb377d,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_cloud_spend_narrowing,incremental_typed,incremental,typed,0,mem_683489a3eac15611831ca6fe,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_cloud_spend_narrowing,one_shot_typed,one_shot,typed,1,mem_216df943f0c0c0550fcc1660,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_facilities_emergency_grant,incremental_typed,incremental,typed,0,mem_e84ee7dc15ed78e93efc1558,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_facilities_emergency_grant,one_shot_typed,one_shot,typed,1,mem_368b323438e9421533ac4faa,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_freight_vendor_change,incremental_typed,incremental,typed,0,mem_d7e812bfe63334c43b8d46ec,False,3,False,2,2,0,True,1,True,1,False,0
2,procurement_v1_freight_vendor_change,one_shot_typed,one_shot,typed,0,mem_d7e6c6a98da050279928bbad,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_hardware_revoke_replace,incremental_typed,incremental,typed,0,mem_1a3d7ecb7df381935835c5a3,False,6,False,4,3,1,True,2,True,2,False,0
2,procurement_v1_hardware_revoke_replace,one_shot_typed,one_shot,typed,0,mem_b0367e8068a2cfd4098a7f2b,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_print_budget_narrowing,incremental_typed,incremental,typed,1,mem_ef21e103b84b61b02538d02c,False,4,False,3,2,0,True,2,True,2,False,0
2,procurement_v1_print_budget_narrowing,one_shot_typed,one_shot,typed,0,mem_3f5dfa3cee029a52ee8caa71,False,4,False,3,2,1,False,0,False,0,False,0
2,procurement_v1_reagent_window_narrowing,incremental_typed,incremental,typed,1,mem_edeac009ea61d8a41f038af5,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_reagent_window_narrowing,one_shot_typed,one_shot,typed,1,mem_13a995c6e318b023ce9b4b00,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_relocation_revoke_replace,incremental_typed,incremental,typed,0,mem_001a7d0ee594ce81f9193b61,False,7,False,5,0,2,False,0,False,0,False,0
2,procurement_v1_relocation_revoke_replace,one_shot_typed,one_shot,typed,1,mem_316d6b90d6d0942f6a4afc7e,False,2,False,1,0,0,False,0,False,0,False,0
2,procurement_v1_software_license_grant,incremental_typed,incremental,typed,1,mem_b4414faebd671ba2359bce31,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_software_license_grant,one_shot_typed,one_shot,typed,0,mem_0853f2914ed41ab9c66e47ad,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_spare_parts_time_shift,incremental_typed,incremental,typed,0,mem_f845f22b0ebdbf5e4a1169cd,False,1,False,1,1,0,True,3,True,3,False,0
2,procurement_v1_spare_parts_time_shift,one_shot_typed,one_shot,typed,0,mem_fefa087582e015e427c484f0,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_staffing_category_narrowing,incremental_typed,incremental,typed,0,mem_45ee176fded77b8b9ce5886e,False,4,False,3,3,0,True,2,True,2,False,0
2,procurement_v1_staffing_category_narrowing,one_shot_typed,one_shot,typed,1,mem_8abb2981e9c6297d50793d37,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_calibration_revoke_replace,incremental_typed,incremental,typed,0,mem_cc586bb0cde81f9b3f0dda19,False,4,False,2,2,0,True,1,True,1,False,0
4,procurement_v1_calibration_revoke_replace,one_shot_typed,one_shot,typed,2,mem_c7e6dcb061238084a6fa84af,False,2,False,1,0,0,False,0,False,0,False,0
4,procurement_v1_catering_category_narrowing,incremental_typed,incremental,typed,0,mem_cfa030b8b99c47cdfee92886,False,2,False,1,1,0,False,0,False,0,False,0
4,procurement_v1_catering_category_narrowing,one_shot_typed,one_shot,typed,2,mem_feee55f0283aa77fa4739377,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_cloud_spend_narrowing,incremental_typed,incremental,typed,0,mem_683489a3eac15611831ca6fe,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_cloud_spend_narrowing,one_shot_typed,one_shot,typed,1,mem_216df943f0c0c0550fcc1660,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_facilities_emergency_grant,incremental_typed,incremental,typed,0,mem_e84ee7dc15ed78e93efc1558,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_facilities_emergency_grant,one_shot_typed,one_shot,typed,1,mem_368b323438e9421533ac4faa,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_freight_vendor_change,incremental_typed,incremental,typed,0,mem_d7e812bfe63334c43b8d46ec,False,3,False,2,2,0,True,1,True,1,False,0
4,procurement_v1_freight_vendor_change,one_shot_typed,one_shot,typed,2,mem_b0352afcb18845202b9817f3,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_hardware_revoke_replace,incremental_typed,incremental,typed,0,mem_1a3d7ecb7df381935835c5a3,False,6,False,4,3,1,True,2,True,2,False,0
4,procurement_v1_hardware_revoke_replace,one_shot_typed,one_shot,typed,0,mem_b0367e8068a2cfd4098a7f2b,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_print_budget_narrowing,incremental_typed,incremental,typed,1,mem_ef21e103b84b61b02538d02c,False,4,False,3,2,0,True,2,True,2,False,0
4,procurement_v1_print_budget_narrowing,one_shot_typed,one_shot,typed,0,mem_3f5dfa3cee029a52ee8caa71,False,4,False,3,2,1,False,0,False,0,False,0
4,procurement_v1_reagent_window_narrowing,incremental_typed,incremental,typed,1,mem_edeac009ea61d8a41f038af5,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_reagent_window_narrowing,one_shot_typed,one_shot,typed,3,mem_38a4f2bb084423a68f69c117,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_relocation_revoke_replace,incremental_typed,incremental,typed,0,mem_001a7d0ee594ce81f9193b61,False,7,False,5,0,2,False,0,False,0,False,0
4,procurement_v1_relocation_revoke_replace,one_shot_typed,one_shot,typed,1,mem_316d6b90d6d0942f6a4afc7e,False,2,False,1,0,0,False,0,False,0,False,0
4,procurement_v1_software_license_grant,incremental_typed,incremental,typed,1,mem_b4414faebd671ba2359bce31,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_software_license_grant,one_shot_typed,one_shot,typed,0,mem_0853f2914ed41ab9c66e47ad,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_spare_parts_time_shift,incremental_typed,incremental,typed,0,mem_f845f22b0ebdbf5e4a1169cd,False,1,False,1,1,0,True,3,True,3,False,0
4,procurement_v1_spare_parts_time_shift,one_shot_typed,one_shot,typed,3,mem_acc2f7521045c03a5c89e379,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_staffing_category_narrowing,incremental_typed,incremental,typed,2,mem_94c50e53623cbe7710b405f2,False,4,False,3,2,1,False,0,False,0,False,0
4,procurement_v1_staffing_category_narrowing,one_shot_typed,one_shot,typed,1,mem_8abb2981e9c6297d50793d37,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_calibration_revoke_replace,incremental_typed,incremental,typed,6,mem_6b6c52573ae8a2fe0dbfe716,False,2,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_calibration_revoke_replace,one_shot_typed,one_shot,typed,6,mem_4ca562404a4ba23a51f628a9,False,3,False,2,0,1,False,0,False,0,False,0
8,procurement_v1_catering_category_narrowing,incremental_typed,incremental,typed,6,mem_f0e507da47198b42a7788f04,False,2,False,1,1,0,False,0,False,0,False,0
8,procurement_v1_catering_category_narrowing,one_shot_typed,one_shot,typed,7,mem_020ab55a713bfd6a40354c2e,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_cloud_spend_narrowing,incremental_typed,incremental,typed,3,mem_573baf2cf3954dc0fd5050da,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_cloud_spend_narrowing,one_shot_typed,one_shot,typed,1,mem_216df943f0c0c0550fcc1660,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_facilities_emergency_grant,incremental_typed,incremental,typed,0,mem_e84ee7dc15ed78e93efc1558,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_facilities_emergency_grant,one_shot_typed,one_shot,typed,0,mem_6669c0170b6da934112665ed,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_freight_vendor_change,incremental_typed,incremental,typed,7,mem_d82d8bbd7c0a9aefbf14c68e,False,3,False,2,2,0,True,1,True,1,False,0
8,procurement_v1_freight_vendor_change,one_shot_typed,one_shot,typed,7,mem_ba88d7481b957d2ea62046c3,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_hardware_revoke_replace,incremental_typed,incremental,typed,2,mem_53817e04cbbdae0e6a092aed,False,5,False,4,3,1,True,2,True,2,False,0
8,procurement_v1_hardware_revoke_replace,one_shot_typed,one_shot,typed,2,mem_1d1e9c1c22ccef74d16af817,False,2,False,1,0,0,False,0,False,0,False,0
8,procurement_v1_print_budget_narrowing,incremental_typed,incremental,typed,3,mem_b52f4711388fa5436549d6b5,False,4,False,3,2,0,True,2,True,2,False,0
8,procurement_v1_print_budget_narrowing,one_shot_typed,one_shot,typed,7,mem_60e8724310ce1d991ca6de0a,False,4,False,3,2,1,False,0,False,0,False,0
8,procurement_v1_reagent_window_narrowing,incremental_typed,incremental,typed,0,mem_0263f4812a86ad92055c8073,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_reagent_window_narrowing,one_shot_typed,one_shot,typed,5,mem_2265255e6a483a2737415917,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_relocation_revoke_replace,incremental_typed,incremental,typed,6,mem_2067ce62fefe6d9885416f68,False,3,False,1,0,1,False,0,False,0,False,0
8,procurement_v1_relocation_revoke_replace,one_shot_typed,one_shot,typed,3,mem_844dde261052f6ff43c9ff19,False,2,False,1,0,0,False,0,False,0,False,0
8,procurement_v1_software_license_grant,incremental_typed,incremental,typed,1,mem_b4414faebd671ba2359bce31,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_software_license_grant,one_shot_typed,one_shot,typed,0,mem_0853f2914ed41ab9c66e47ad,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_spare_parts_time_shift,incremental_typed,incremental,typed,0,mem_f845f22b0ebdbf5e4a1169cd,False,1,False,1,1,0,True,3,True,3,False,0
8,procurement_v1_spare_parts_time_shift,one_shot_typed,one_shot,typed,7,mem_9fb690f88db20ab56ab378f6,False,4,False,3,2,1,False,0,False,0,False,0
8,procurement_v1_staffing_category_narrowing,incremental_typed,incremental,typed,6,mem_ce44e269ba6a506c157bd06b,False,4,False,3,1,1,True,2,True,2,False,0
8,procurement_v1_staffing_category_narrowing,one_shot_typed,one_shot,typed,7,mem_04573d7029a05546fe231a95,False,4,False,3,2,1,False,0,False,0,False,0
