k,case_id,condition_id,write_mode,memory_format,selected_candidate_index,memory_id,fidelity_exact,field_error_count,semantic_exact,semantic_field_error_count,overgrant_field_count,undergrant_field_count,authorization_error,authorization_mismatch_count,apparent_authority,apparent_authority_probe_count,lost_authority,lost_authority_probe_count
1,procurement_v1_print_budget_narrowing,incremental_typed,incremental,typed,0,mem_828b4a2a6095def7a866aec0,False,1,True,0,0,0,False,0,False,0,False,0
1,procurement_v1_print_budget_narrowing,one_shot_typed,one_shot,typed,0,mem_b1aa40b3971984c02de763c8,True,0,True,0,0,0,False,0,False,0,False,0
1,procurement_v1_reagent_window_narrowing,incremental_typed,incremental,typed,0,mem_1c8e76bf36d0593dca607ea4,False,1,True,0,0,0,False,0,False,0,False,0
1,procurement_v1_reagent_window_narrowing,one_shot_typed,one_shot,typed,0,mem_e05214de96ed7c34feef74c3,False,2,False,1,1,0,True,1,True,1,False,0
1,procurement_v1_relocation_revoke_replace,incremental_typed,incremental,typed,0,mem_61d7deb0185e3bff034f85e2,False,3,False,1,0,1,False,0,False,0,False,0
1,procurement_v1_relocation_revoke_replace,one_shot_typed,one_shot,typed,0,mem_232bea34b6d936514f903f31,False,2,False,1,0,0,False,0,False,0,False,0
1,procurement_v1_software_license_grant,incremental_typed,incremental,typed,0,mem_0e3d9641f8142edcdea4abf0,False,1,True,0,0,0,False,0,False,0,False,0
1,procurement_v1_software_license_grant,one_shot_typed,one_shot,typed,0,mem_3561c9bb771feded6f412cfc,True,0,True,0,0,0,False,0,False,0,False,0
1,procurement_v1_spare_parts_time_shift,incremental_typed,incremental,typed,0,mem_e3b01d696dff7bb0c495451f,False,1,True,0,0,0,False,0,False,0,False,0
1,procurement_v1_spare_parts_time_shift,one_shot_typed,one_shot,typed,0,mem_815f9f1ab05a89f3cc01e9d2,True,0,True,0,0,0,False,0,False,0,False,0
1,procurement_v1_staffing_category_narrowing,incremental_typed,incremental,typed,0,mem_189a2ceea95b83aad260cfcd,False,4,False,3,3,0,True,2,True,2,False,0
1,procurement_v1_staffing_category_narrowing,one_shot_typed,one_shot,typed,0,mem_ac29ebb102ba27740a0c2569,False,3,False,2,2,0,True,1,True,1,False,0
2,procurement_v1_calibration_revoke_replace,incremental_typed,incremental,typed,0,mem_09eb494ced45cde4fb80a9bc,False,5,False,3,3,0,True,2,True,2,False,0
2,procurement_v1_calibration_revoke_replace,one_shot_typed,one_shot,typed,0,mem_e91d86bbc65871681f232d43,False,2,False,1,0,0,False,0,False,0,False,0
2,procurement_v1_catering_category_narrowing,incremental_typed,incremental,typed,0,mem_3acb9cebe305c245ce81df04,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_catering_category_narrowing,one_shot_typed,one_shot,typed,1,mem_8a42bd83eeeeac7152f1eafa,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_cloud_spend_narrowing,incremental_typed,incremental,typed,1,mem_a11e6697eb4fd23a683f4e65,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_cloud_spend_narrowing,one_shot_typed,one_shot,typed,1,mem_a181d4f74c3956f8d172f679,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_facilities_emergency_grant,incremental_typed,incremental,typed,1,mem_0a0cb03ec34db842c093d6e5,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_facilities_emergency_grant,one_shot_typed,one_shot,typed,0,mem_fb98a0bc64493f67c592127b,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_freight_vendor_change,incremental_typed,incremental,typed,0,mem_285838521ea821fcf6c5c4bb,False,3,False,2,2,0,True,1,True,1,False,0
2,procurement_v1_freight_vendor_change,one_shot_typed,one_shot,typed,1,mem_6f8752b93d003053ff8e3f22,False,2,False,1,1,0,True,1,True,1,False,0
2,procurement_v1_hardware_revoke_replace,incremental_typed,incremental,typed,0,mem_018d932150e3ac74cbfe30c2,False,5,False,3,3,0,True,2,True,2,False,0
2,procurement_v1_hardware_revoke_replace,one_shot_typed,one_shot,typed,1,mem_579859ca4e0d975cf0aa7113,False,3,False,2,0,1,False,0,False,0,False,0
2,procurement_v1_print_budget_narrowing,incremental_typed,incremental,typed,0,mem_828b4a2a6095def7a866aec0,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_print_budget_narrowing,one_shot_typed,one_shot,typed,1,mem_25fec9175b8562badae22c94,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_reagent_window_narrowing,incremental_typed,incremental,typed,0,mem_1c8e76bf36d0593dca607ea4,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_reagent_window_narrowing,one_shot_typed,one_shot,typed,1,mem_ad8841127b1ea12c46222391,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_relocation_revoke_replace,incremental_typed,incremental,typed,1,mem_8c99d1d033f76ac8019cd9f4,False,3,False,1,0,1,False,0,False,0,False,0
2,procurement_v1_relocation_revoke_replace,one_shot_typed,one_shot,typed,0,mem_232bea34b6d936514f903f31,False,2,False,1,0,0,False,0,False,0,False,0
2,procurement_v1_software_license_grant,incremental_typed,incremental,typed,0,mem_0e3d9641f8142edcdea4abf0,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_software_license_grant,one_shot_typed,one_shot,typed,0,mem_3561c9bb771feded6f412cfc,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_spare_parts_time_shift,incremental_typed,incremental,typed,0,mem_e3b01d696dff7bb0c495451f,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_spare_parts_time_shift,one_shot_typed,one_shot,typed,0,mem_815f9f1ab05a89f3cc01e9d2,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_staffing_category_narrowing,incremental_typed,incremental,typed,1,mem_af3aea8704ce00a2e67df9ee,False,4,False,3,3,0,True,2,True,2,False,0
2,procurement_v1_staffing_category_narrowing,one_shot_typed,one_shot,typed,0,mem_ac29ebb102ba27740a0c2569,False,3,False,2,2,0,True,1,True,1,False,0
4,procurement_v1_calibration_revoke_replace,incremental_typed,incremental,typed,3,mem_542cb26f81552ef791a94b34,False,3,False,1,1,0,False,0,False,0,False,0
4,procurement_v1_calibration_revoke_replace,one_shot_typed,one_shot,typed,2,mem_7495add923c9d43477a791cc,False,2,False,1,0,0,False,0,False,0,False,0
4,procurement_v1_catering_category_narrowing,incremental_typed,incremental,typed,0,mem_3acb9cebe305c245ce81df04,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_catering_category_narrowing,one_shot_typed,one_shot,typed,2,mem_f042b467e12f46afd1302fec,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_cloud_spend_narrowing,incremental_typed,incremental,typed,0,mem_6e375b097ca13c2ed254b8dc,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_cloud_spend_narrowing,one_shot_typed,one_shot,typed,1,mem_a181d4f74c3956f8d172f679,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_facilities_emergency_grant,incremental_typed,incremental,typed,3,mem_9f58f303d612e4a0f30ae6b5,False,4,False,3,0,0,True,3,False,0,True,3
4,procurement_v1_facilities_emergency_grant,one_shot_typed,one_shot,typed,0,mem_fb98a0bc64493f67c592127b,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_freight_vendor_change,incremental_typed,incremental,typed,0,mem_285838521ea821fcf6c5c4bb,False,3,False,2,2,0,True,1,True,1,False,0
4,procurement_v1_freight_vendor_change,one_shot_typed,one_shot,typed,3,mem_140d582da559a2829cdc7e9f,False,3,False,2,2,0,True,1,True,1,False,0
4,procurement_v1_hardware_revoke_replace,incremental_typed,incremental,typed,0,mem_018d932150e3ac74cbfe30c2,False,5,False,3,3,0,True,2,True,2,False,0
4,procurement_v1_hardware_revoke_replace,one_shot_typed,one_shot,typed,1,mem_579859ca4e0d975cf0aa7113,False,3,False,2,0,1,False,0,False,0,False,0
4,procurement_v1_print_budget_narrowing,incremental_typed,incremental,typed,1,mem_4d2174717fa01edd43446d9b,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_print_budget_narrowing,one_shot_typed,one_shot,typed,2,mem_62780703491b389387bd45af,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_reagent_window_narrowing,incremental_typed,incremental,typed,0,mem_1c8e76bf36d0593dca607ea4,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_reagent_window_narrowing,one_shot_typed,one_shot,typed,3,mem_74c3e4f7339997f26cf0b69d,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_relocation_revoke_replace,incremental_typed,incremental,typed,0,mem_61d7deb0185e3bff034f85e2,False,3,False,1,0,1,False,0,False,0,False,0
4,procurement_v1_relocation_revoke_replace,one_shot_typed,one_shot,typed,1,mem_987fea066f83b4be8e81166d,False,2,False,1,0,0,False,0,False,0,False,0
4,procurement_v1_software_license_grant,incremental_typed,incremental,typed,1,mem_811b88bd9573d9f32067c94f,False,2,False,1,1,0,False,0,False,0,False,0
4,procurement_v1_software_license_grant,one_shot_typed,one_shot,typed,2,mem_4623062e646f9c887110124f,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_spare_parts_time_shift,incremental_typed,incremental,typed,0,mem_e3b01d696dff7bb0c495451f,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_spare_parts_time_shift,one_shot_typed,one_shot,typed,3,mem_231534c00a2e675949f2fe7f,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_staffing_category_narrowing,incremental_typed,incremental,typed,1,mem_af3aea8704ce00a2e67df9ee,False,4,False,3,3,0,True,2,True,2,False,0
4,procurement_v1_staffing_category_narrowing,one_shot_typed,one_shot,typed,0,mem_ac29ebb102ba27740a0c2569,False,3,False,2,2,0,True,1,True,1,False,0
8,procurement_v1_calibration_revoke_replace,incremental_typed,incremental,typed,5,mem_8e161f2dc15a5f9eab5d1983,False,2,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_calibration_revoke_replace,one_shot_typed,one_shot,typed,7,mem_6631bcefbb02d8e640003393,False,2,False,1,0,0,False,0,False,0,False,0
8,procurement_v1_catering_category_narrowing,incremental_typed,incremental,typed,1,mem_84147f85699d4c46cad5c0e7,False,2,False,1,1,0,False,0,False,0,False,0
8,procurement_v1_catering_category_narrowing,one_shot_typed,one_shot,typed,7,mem_8db89b275d7c242308682eac,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_cloud_spend_narrowing,incremental_typed,incremental,typed,0,mem_6e375b097ca13c2ed254b8dc,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_cloud_spend_narrowing,one_shot_typed,one_shot,typed,1,mem_a181d4f74c3956f8d172f679,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_facilities_emergency_grant,incremental_typed,incremental,typed,4,mem_348ef6dbcab7d20fb51394ae,False,3,False,2,0,0,False,0,False,0,False,0
8,procurement_v1_facilities_emergency_grant,one_shot_typed,one_shot,typed,6,mem_806d85d0d131ed40705b9778,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_freight_vendor_change,incremental_typed,incremental,typed,0,mem_285838521ea821fcf6c5c4bb,False,3,False,2,2,0,True,1,True,1,False,0
8,procurement_v1_freight_vendor_change,one_shot_typed,one_shot,typed,6,mem_a7565bad09b770902c34a38d,False,3,False,2,2,0,True,1,True,1,False,0
8,procurement_v1_hardware_revoke_replace,incremental_typed,incremental,typed,4,mem_6d82fe05a735541c4dd9a418,False,5,False,4,3,0,True,2,True,2,False,0
8,procurement_v1_hardware_revoke_replace,one_shot_typed,one_shot,typed,5,mem_01f41a1e9f08b81051bd7a95,False,3,False,2,0,1,False,0,False,0,False,0
8,procurement_v1_print_budget_narrowing,incremental_typed,incremental,typed,4,mem_a8bd26a0307a04c6eb2be0f0,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_print_budget_narrowing,one_shot_typed,one_shot,typed,6,mem_cad651a13d3e7879c52d8958,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_reagent_window_narrowing,incremental_typed,incremental,typed,7,mem_77f89aafcd8e0a539d47450f,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_reagent_window_narrowing,one_shot_typed,one_shot,typed,5,mem_4943bb9afb8d7391a86aefc7,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_relocation_revoke_replace,incremental_typed,incremental,typed,2,mem_8f00a347d6aa28a11e31e90f,False,3,False,1,0,1,False,0,False,0,False,0
8,procurement_v1_relocation_revoke_replace,one_shot_typed,one_shot,typed,0,mem_232bea34b6d936514f903f31,False,2,False,1,0,0,False,0,False,0,False,0
8,procurement_v1_software_license_grant,incremental_typed,incremental,typed,0,mem_0e3d9641f8142edcdea4abf0,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_software_license_grant,one_shot_typed,one_shot,typed,2,mem_4623062e646f9c887110124f,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_spare_parts_time_shift,incremental_typed,incremental,typed,4,mem_42f5972a3a56d64eed24749d,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_spare_parts_time_shift,one_shot_typed,one_shot,typed,0,mem_815f9f1ab05a89f3cc01e9d2,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_staffing_category_narrowing,incremental_typed,incremental,typed,1,mem_af3aea8704ce00a2e67df9ee,False,4,False,3,3,0,True,2,True,2,False,0
8,procurement_v1_staffing_category_narrowing,one_shot_typed,one_shot,typed,0,mem_ac29ebb102ba27740a0c2569,False,3,False,2,2,0,True,1,True,1,False,0
