k,case_id,condition_id,write_mode,memory_format,selected_candidate_index,memory_id,fidelity_exact,field_error_count,semantic_exact,semantic_field_error_count,overgrant_field_count,undergrant_field_count,authorization_error,authorization_mismatch_count,apparent_authority,apparent_authority_probe_count,lost_authority,lost_authority_probe_count
1,procurement_v1_reagent_window_narrowing,one_shot_typed,one_shot,typed,0,mem_582b3bdc347234f0081f7006,True,0,True,0,0,0,False,0,False,0,False,0
1,procurement_v1_relocation_revoke_replace,incremental_typed,incremental,typed,0,mem_80ceacd6ad5eeaa293c5d15e,False,2,False,1,0,0,False,0,False,0,False,0
1,procurement_v1_relocation_revoke_replace,one_shot_typed,one_shot,typed,0,mem_2054e9aa72259849e5634de3,False,2,False,1,0,0,False,0,False,0,False,0
1,procurement_v1_software_license_grant,incremental_typed,incremental,typed,0,mem_33ca45cf39b1cf685585c7cb,False,1,True,0,0,0,False,0,False,0,False,0
1,procurement_v1_software_license_grant,one_shot_typed,one_shot,typed,0,mem_653872366a095fd32312b017,True,0,True,0,0,0,False,0,False,0,False,0
1,procurement_v1_spare_parts_time_shift,incremental_typed,incremental,typed,0,mem_55a21d11ab834b02f3808631,False,4,False,3,3,0,True,3,True,3,False,0
1,procurement_v1_spare_parts_time_shift,one_shot_typed,one_shot,typed,0,mem_6238ba42fb60670e48ea717e,True,0,True,0,0,0,False,0,False,0,False,0
1,procurement_v1_staffing_category_narrowing,incremental_typed,incremental,typed,0,mem_fe8ca938b5541159590bafa1,False,4,False,3,3,0,True,2,True,2,False,0
1,procurement_v1_staffing_category_narrowing,one_shot_typed,one_shot,typed,0,mem_176d18d2d756bf71e3c135b4,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_calibration_revoke_replace,incremental_typed,incremental,typed,0,mem_2ebd65f9653369f2101d3a35,False,2,False,1,0,1,False,0,False,0,False,0
2,procurement_v1_calibration_revoke_replace,one_shot_typed,one_shot,typed,0,mem_b0266b876785f692f71194b7,False,1,False,1,0,0,False,0,False,0,False,0
2,procurement_v1_catering_category_narrowing,incremental_typed,incremental,typed,0,mem_ea9c6238a27d306f69b60d9a,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_catering_category_narrowing,one_shot_typed,one_shot,typed,0,mem_c12aab86a7529b6405bf4e2c,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_cloud_spend_narrowing,incremental_typed,incremental,typed,1,mem_6fc1a93975baaf1db1f0713a,False,4,False,3,3,0,True,2,True,2,False,0
2,procurement_v1_cloud_spend_narrowing,one_shot_typed,one_shot,typed,1,mem_29856a4abedb5e7b4ad94006,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_facilities_emergency_grant,incremental_typed,incremental,typed,1,mem_2df81b01d1108b3c3cc41913,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_facilities_emergency_grant,one_shot_typed,one_shot,typed,1,mem_ede95a00541b83f350a701d5,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_freight_vendor_change,incremental_typed,incremental,typed,0,mem_042ed0dbc02a9257e3b5e855,False,4,False,3,3,0,True,2,True,2,False,0
2,procurement_v1_freight_vendor_change,one_shot_typed,one_shot,typed,0,mem_f3a182e04f56a1c80cd6567b,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_hardware_revoke_replace,incremental_typed,incremental,typed,0,mem_319ddc72443d8ca2fff67e8a,False,5,False,3,3,0,True,2,True,2,False,0
2,procurement_v1_hardware_revoke_replace,one_shot_typed,one_shot,typed,1,mem_5137ad937b9182b51a2c0f77,False,2,False,1,0,0,False,0,False,0,False,0
2,procurement_v1_print_budget_narrowing,incremental_typed,incremental,typed,0,mem_92bed7e7851867d7bda8e9e5,False,4,False,3,2,0,True,2,True,2,False,0
2,procurement_v1_print_budget_narrowing,one_shot_typed,one_shot,typed,1,mem_6d595b12144757d1e32e53c4,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_reagent_window_narrowing,incremental_typed,incremental,typed,0,mem_4edc96ab4a7e0f6558ae957a,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_reagent_window_narrowing,one_shot_typed,one_shot,typed,1,mem_b39d5c32511dae6802affa8f,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_relocation_revoke_replace,incremental_typed,incremental,typed,1,mem_eb591804d15dfcc02eb6fa86,False,3,False,1,0,1,False,0,False,0,False,0
2,procurement_v1_relocation_revoke_replace,one_shot_typed,one_shot,typed,1,mem_4300972057239ae9e181851a,False,2,False,1,0,0,False,0,False,0,False,0
2,procurement_v1_software_license_grant,incremental_typed,incremental,typed,1,mem_32c221b63247e97780058546,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_software_license_grant,one_shot_typed,one_shot,typed,0,mem_653872366a095fd32312b017,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_spare_parts_time_shift,incremental_typed,incremental,typed,1,mem_ca09b97052521d60e99b083b,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_spare_parts_time_shift,one_shot_typed,one_shot,typed,0,mem_6238ba42fb60670e48ea717e,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_staffing_category_narrowing,incremental_typed,incremental,typed,1,mem_0a785696bdf71e6a47b2a323,False,4,False,3,3,0,True,2,True,2,False,0
2,procurement_v1_staffing_category_narrowing,one_shot_typed,one_shot,typed,1,mem_43beb0512a2674665f1c3033,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_calibration_revoke_replace,incremental_typed,incremental,typed,3,mem_6f51ca9436f54a288af3317a,False,3,False,1,0,1,False,0,False,0,False,0
4,procurement_v1_calibration_revoke_replace,one_shot_typed,one_shot,typed,3,mem_98d737c362d07e5593fa40e8,False,1,False,1,0,0,False,0,False,0,False,0
4,procurement_v1_catering_category_narrowing,incremental_typed,incremental,typed,0,mem_ea9c6238a27d306f69b60d9a,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_catering_category_narrowing,one_shot_typed,one_shot,typed,2,mem_128167173c2ad4c3f6693891,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_cloud_spend_narrowing,incremental_typed,incremental,typed,2,mem_f497d042bc02fcef171ceb62,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_cloud_spend_narrowing,one_shot_typed,one_shot,typed,1,mem_29856a4abedb5e7b4ad94006,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_facilities_emergency_grant,incremental_typed,incremental,typed,2,mem_62e1ca52e3c9b5f4a4373ec8,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_facilities_emergency_grant,one_shot_typed,one_shot,typed,1,mem_ede95a00541b83f350a701d5,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_freight_vendor_change,incremental_typed,incremental,typed,0,mem_042ed0dbc02a9257e3b5e855,False,4,False,3,3,0,True,2,True,2,False,0
4,procurement_v1_freight_vendor_change,one_shot_typed,one_shot,typed,2,mem_70eb2b24f7356f09e3030bb8,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_hardware_revoke_replace,incremental_typed,incremental,typed,3,mem_5bca65afe247a36e461a0dda,False,6,False,4,3,1,True,2,True,2,False,0
4,procurement_v1_hardware_revoke_replace,one_shot_typed,one_shot,typed,1,mem_5137ad937b9182b51a2c0f77,False,2,False,1,0,0,False,0,False,0,False,0
4,procurement_v1_print_budget_narrowing,incremental_typed,incremental,typed,0,mem_92bed7e7851867d7bda8e9e5,False,4,False,3,2,0,True,2,True,2,False,0
4,procurement_v1_print_budget_narrowing,one_shot_typed,one_shot,typed,2,mem_f4c31e41746ec1a5f9e183b7,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_reagent_window_narrowing,incremental_typed,incremental,typed,2,mem_14853e4d1ee9f352896d97d0,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_reagent_window_narrowing,one_shot_typed,one_shot,typed,3,mem_aa6bef0b6934c80265341727,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_relocation_revoke_replace,incremental_typed,incremental,typed,1,mem_eb591804d15dfcc02eb6fa86,False,3,False,1,0,1,False,0,False,0,False,0
4,procurement_v1_relocation_revoke_replace,one_shot_typed,one_shot,typed,1,mem_4300972057239ae9e181851a,False,2,False,1,0,0,False,0,False,0,False,0
4,procurement_v1_software_license_grant,incremental_typed,incremental,typed,0,mem_33ca45cf39b1cf685585c7cb,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_software_license_grant,one_shot_typed,one_shot,typed,0,mem_653872366a095fd32312b017,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_spare_parts_time_shift,incremental_typed,incremental,typed,1,mem_ca09b97052521d60e99b083b,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_spare_parts_time_shift,one_shot_typed,one_shot,typed,3,mem_970d8f5242b1149157f40fd2,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_staffing_category_narrowing,incremental_typed,incremental,typed,0,mem_fe8ca938b5541159590bafa1,False,4,False,3,3,0,True,2,True,2,False,0
4,procurement_v1_staffing_category_narrowing,one_shot_typed,one_shot,typed,1,mem_43beb0512a2674665f1c3033,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_calibration_revoke_replace,incremental_typed,incremental,typed,3,mem_6f51ca9436f54a288af3317a,False,3,False,1,0,1,False,0,False,0,False,0
8,procurement_v1_calibration_revoke_replace,one_shot_typed,one_shot,typed,6,mem_0248b50389c41190e24c47ba,False,2,False,1,0,0,False,0,False,0,False,0
8,procurement_v1_catering_category_narrowing,incremental_typed,incremental,typed,3,mem_7ce415957573c1e7f68dde0d,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_catering_category_narrowing,one_shot_typed,one_shot,typed,7,mem_1982cdd7d2f39f52ba581097,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_cloud_spend_narrowing,incremental_typed,incremental,typed,2,mem_f497d042bc02fcef171ceb62,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_cloud_spend_narrowing,one_shot_typed,one_shot,typed,1,mem_29856a4abedb5e7b4ad94006,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_facilities_emergency_grant,incremental_typed,incremental,typed,7,mem_607ee18e693b19f200b44ee0,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_facilities_emergency_grant,one_shot_typed,one_shot,typed,0,mem_79f6c2b03829c921e4f627a0,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_freight_vendor_change,incremental_typed,incremental,typed,5,mem_c408d4c14ecc674d34f3d0c8,False,3,False,2,2,0,True,1,True,1,False,0
8,procurement_v1_freight_vendor_change,one_shot_typed,one_shot,typed,7,mem_44da130037769a4215cec337,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_hardware_revoke_replace,incremental_typed,incremental,typed,5,mem_aec8605b52206d35633ecc05,False,6,False,4,3,1,True,2,True,2,False,0
8,procurement_v1_hardware_revoke_replace,one_shot_typed,one_shot,typed,1,mem_5137ad937b9182b51a2c0f77,False,2,False,1,0,0,False,0,False,0,False,0
8,procurement_v1_print_budget_narrowing,incremental_typed,incremental,typed,2,mem_4dcc8ea59a7b0e57146610cb,False,4,False,3,2,0,True,2,True,2,False,0
8,procurement_v1_print_budget_narrowing,one_shot_typed,one_shot,typed,7,mem_abc7918203b02a76a3fed86e,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_reagent_window_narrowing,incremental_typed,incremental,typed,6,mem_4f3e3110d5bc6906967dd9d4,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_reagent_window_narrowing,one_shot_typed,one_shot,typed,5,mem_e8d6159730c46870d5d6b592,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_relocation_revoke_replace,incremental_typed,incremental,typed,5,mem_37e2fff789c64b499996773e,False,3,False,1,0,1,False,0,False,0,False,0
8,procurement_v1_relocation_revoke_replace,one_shot_typed,one_shot,typed,0,mem_2054e9aa72259849e5634de3,False,2,False,1,0,0,False,0,False,0,False,0
8,procurement_v1_software_license_grant,incremental_typed,incremental,typed,0,mem_33ca45cf39b1cf685585c7cb,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_software_license_grant,one_shot_typed,one_shot,typed,0,mem_653872366a095fd32312b017,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_spare_parts_time_shift,incremental_typed,incremental,typed,1,mem_ca09b97052521d60e99b083b,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_spare_parts_time_shift,one_shot_typed,one_shot,typed,0,mem_6238ba42fb60670e48ea717e,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_staffing_category_narrowing,incremental_typed,incremental,typed,6,mem_081f329c4c4e297bb3b4423d,False,4,False,3,3,0,True,2,True,2,False,0
8,procurement_v1_staffing_category_narrowing,one_shot_typed,one_shot,typed,6,mem_1e462eccb1711b9e02be2700,True,0,True,0,0,0,False,0,False,0,False,0
