k,case_id,condition_id,write_mode,memory_format,selected_candidate_index,memory_id,fidelity_exact,field_error_count,semantic_exact,semantic_field_error_count,overgrant_field_count,undergrant_field_count,authorization_error,authorization_mismatch_count,apparent_authority,apparent_authority_probe_count,lost_authority,lost_authority_probe_count
2,procurement_v1_print_budget_narrowing,one_shot_typed,one_shot,typed,0,mem_47847ddcc0a6c03a235b1698,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_reagent_window_narrowing,incremental_typed,incremental,typed,0,mem_afdf8eb957436ff9d4d64644,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_reagent_window_narrowing,one_shot_typed,one_shot,typed,1,mem_ac67f4d7397b83a71849e1f9,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_relocation_revoke_replace,incremental_typed,incremental,typed,1,mem_7fddcfa9da1823f51c61aaad,False,2,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_relocation_revoke_replace,one_shot_typed,one_shot,typed,1,mem_6b6ea89fb7e07c2fbc0ed128,False,2,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_software_license_grant,incremental_typed,incremental,typed,1,mem_5ea2871bcb0abd312d774a78,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_software_license_grant,one_shot_typed,one_shot,typed,0,mem_51ee44c395ca93ec1b7000b2,True,0,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_spare_parts_time_shift,incremental_typed,incremental,typed,0,mem_be58d9bbd2a9e286a55f8e50,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_spare_parts_time_shift,one_shot_typed,one_shot,typed,0,mem_96d64330261f82a7a05e0eb1,False,1,True,0,0,0,False,0,False,0,False,0
2,procurement_v1_staffing_category_narrowing,incremental_typed,incremental,typed,1,mem_c5166b0c733631e7f7ce6cf7,False,3,False,2,1,1,True,2,True,2,False,0
2,procurement_v1_staffing_category_narrowing,one_shot_typed,one_shot,typed,0,mem_674600821d59e28ba21f1cc0,False,4,False,3,2,1,False,0,False,0,False,0
4,procurement_v1_calibration_revoke_replace,incremental_typed,incremental,typed,1,mem_32c4f86a7bac8a1ae52eccf4,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_calibration_revoke_replace,one_shot_typed,one_shot,typed,2,mem_74e02c694cd6841d31bd9c65,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_catering_category_narrowing,incremental_typed,incremental,typed,3,mem_7ee7264d2b540e3e6214f418,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_catering_category_narrowing,one_shot_typed,one_shot,typed,2,mem_b8199d7ebdee188ce911c100,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_cloud_spend_narrowing,incremental_typed,incremental,typed,1,mem_d847b045a7be14bb5e67fbed,False,2,False,1,1,0,True,1,True,1,False,0
4,procurement_v1_cloud_spend_narrowing,one_shot_typed,one_shot,typed,1,mem_608a626e855b8f55edc3e8a2,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_facilities_emergency_grant,incremental_typed,incremental,typed,1,mem_3cff92687c727e40fa8dbb2a,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_facilities_emergency_grant,one_shot_typed,one_shot,typed,1,mem_2a04d64ed81354c556d00aaf,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_freight_vendor_change,incremental_typed,incremental,typed,2,mem_225495d32f410f1eff7d6848,False,4,False,3,3,0,True,2,True,2,False,0
4,procurement_v1_freight_vendor_change,one_shot_typed,one_shot,typed,2,mem_5b512dbba9290a2318ae17b1,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_hardware_revoke_replace,incremental_typed,incremental,typed,2,mem_9442e2cf90f1598bf996a228,False,4,False,3,3,0,True,2,True,2,False,0
4,procurement_v1_hardware_revoke_replace,one_shot_typed,one_shot,typed,0,mem_b1dc077142318ec04fe46fc8,False,2,False,1,0,0,False,0,False,0,False,0
4,procurement_v1_print_budget_narrowing,incremental_typed,incremental,typed,3,mem_0f7c781424a0b226a1d9f39b,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_print_budget_narrowing,one_shot_typed,one_shot,typed,2,mem_55424e72ca2fe985ee5c97ab,True,0,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_reagent_window_narrowing,incremental_typed,incremental,typed,1,mem_8f22612f8a753b43bf362401,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_reagent_window_narrowing,one_shot_typed,one_shot,typed,1,mem_ac67f4d7397b83a71849e1f9,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_relocation_revoke_replace,incremental_typed,incremental,typed,3,mem_fd61e7725c764a820cc02f49,False,3,False,1,0,1,False,0,False,0,False,0
4,procurement_v1_relocation_revoke_replace,one_shot_typed,one_shot,typed,1,mem_6b6ea89fb7e07c2fbc0ed128,False,2,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_software_license_grant,incremental_typed,incremental,typed,1,mem_5ea2871bcb0abd312d774a78,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_software_license_grant,one_shot_typed,one_shot,typed,2,mem_8b47c5f9fc5ff1dca8ada13b,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_spare_parts_time_shift,incremental_typed,incremental,typed,0,mem_be58d9bbd2a9e286a55f8e50,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_spare_parts_time_shift,one_shot_typed,one_shot,typed,0,mem_96d64330261f82a7a05e0eb1,False,1,True,0,0,0,False,0,False,0,False,0
4,procurement_v1_staffing_category_narrowing,incremental_typed,incremental,typed,1,mem_c5166b0c733631e7f7ce6cf7,False,3,False,2,1,1,True,2,True,2,False,0
4,procurement_v1_staffing_category_narrowing,one_shot_typed,one_shot,typed,0,mem_674600821d59e28ba21f1cc0,False,4,False,3,2,1,False,0,False,0,False,0
8,procurement_v1_calibration_revoke_replace,incremental_typed,incremental,typed,4,mem_88b52f87733cac986f0db38f,False,3,False,1,0,0,False,0,False,0,False,0
8,procurement_v1_calibration_revoke_replace,one_shot_typed,one_shot,typed,2,mem_74e02c694cd6841d31bd9c65,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_catering_category_narrowing,incremental_typed,incremental,typed,2,mem_1aa9e3f289ef73a4b86e769d,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_catering_category_narrowing,one_shot_typed,one_shot,typed,7,mem_882e427ac0dd03a7ed8d468c,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_cloud_spend_narrowing,incremental_typed,incremental,typed,1,mem_d847b045a7be14bb5e67fbed,False,2,False,1,1,0,True,1,True,1,False,0
8,procurement_v1_cloud_spend_narrowing,one_shot_typed,one_shot,typed,1,mem_608a626e855b8f55edc3e8a2,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_facilities_emergency_grant,incremental_typed,incremental,typed,4,mem_9f14fd04b76094fcd8522c50,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_facilities_emergency_grant,one_shot_typed,one_shot,typed,0,mem_bb01fe0aa9251afab6f45f58,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_freight_vendor_change,incremental_typed,incremental,typed,4,mem_182bef5ced12afee2b8dd2aa,False,4,False,3,3,0,True,2,True,2,False,0
8,procurement_v1_freight_vendor_change,one_shot_typed,one_shot,typed,6,mem_4a4fa7b7821ad6f30d24c6a6,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_hardware_revoke_replace,incremental_typed,incremental,typed,4,mem_4e5e9ce3f0f74e48dcb197e8,False,5,False,3,3,0,True,2,True,2,False,0
8,procurement_v1_hardware_revoke_replace,one_shot_typed,one_shot,typed,3,mem_62ad895b3420d03079515250,False,3,False,2,0,1,False,0,False,0,False,0
8,procurement_v1_print_budget_narrowing,incremental_typed,incremental,typed,0,mem_20e6a8dc312f05c09de8acfa,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_print_budget_narrowing,one_shot_typed,one_shot,typed,7,mem_5568ece15a6b491f93633fc5,True,0,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_reagent_window_narrowing,incremental_typed,incremental,typed,1,mem_8f22612f8a753b43bf362401,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_reagent_window_narrowing,one_shot_typed,one_shot,typed,3,mem_43327574632fae7c6dd19df9,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_relocation_revoke_replace,incremental_typed,incremental,typed,4,mem_72c4c452b2d8e2b8837f7f8e,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_relocation_revoke_replace,one_shot_typed,one_shot,typed,4,mem_cff012cfeeecebff76bde554,False,1,False,1,0,0,False,0,False,0,False,0
8,procurement_v1_software_license_grant,incremental_typed,incremental,typed,4,mem_a6887ef7366c9a11f292f5a0,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_software_license_grant,one_shot_typed,one_shot,typed,2,mem_8b47c5f9fc5ff1dca8ada13b,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_spare_parts_time_shift,incremental_typed,incremental,typed,2,mem_ecadf9cbfa3c0c05f91417bc,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_spare_parts_time_shift,one_shot_typed,one_shot,typed,6,mem_e4dea84ea69c927d00c23480,False,1,True,0,0,0,False,0,False,0,False,0
8,procurement_v1_staffing_category_narrowing,incremental_typed,incremental,typed,1,mem_c5166b0c733631e7f7ce6cf7,False,3,False,2,1,1,True,2,True,2,False,0
8,procurement_v1_staffing_category_narrowing,one_shot_typed,one_shot,typed,5,mem_36270a962e2a3ceb599b5cec,False,4,False,3,2,1,False,0,False,0,False,0
